1,20,0.11720536202192307
1,40,0.11167906783521175
1,60,0.11274135736748576
1,80,0.10480364188551902
1,100,0.11298498152755201
1,120,0.09490354997105896
1,140,0.14257937278598548
1,160,0.1162893998902291
1,180,0.13502501063048838
1,200,0.11880171679658816
1,220,0.11585869722184725
1,240,0.11090761707164347
1,260,0.09238256707321853
1,280,0.09660705234855413
1,300,0.09412228520959616
1,320,0.11519804112613201
1,340,0.16699456041678787
1,360,0.24835383780300618
1,380,0.336129280179739
1,400,0.3096894957125187
1,420,0.29552600607275964
1,440,0.2942232213914394
1,460,0.27728356420993805
1,480,0.2855720892548561
1,500,0.29578129276633264
1,520,0.3129226591438055
1,540,0.2656428683549166
1,560,0.21976441368460656
1,580,0.1825278309173882
1,600,0.16940809665247797
1,620,0.1435466019436717
1,640,0.10033581666648388
1,660,0.13340223506093024
1,680,0.10296511631458997
1,700,0.12785972077399493
1,720,0.12809373028576373
1,740,0.10804694741964341
1,760,0.1047594998497516
1,780,0.11489657117053867
1,800,0.08443444459699094
1,820,0.10184460515156388
1,840,0.16243251832202077
1,860,0.10934785734862089
1,880,0.0953078941674903
1,900,0.10538882184773683
1,920,0.09925194424577058
1,940,0.12022315431386232
1,960,0.13347707372158765
1,980,0.08281313340412452
1,1000,0.17974782772362233
1,1020,0.11055240980349482
1,1040,0.11370355980470777
1,1060,0.11996254529803992
1,1080,0.22032294766977428
1,1100,0.16604328993707895
1,1120,0.1743570023216307
1,1140,0.16207647398114206
1,1160,0.11713480809703469
1,1180,0.11157595459371805
1,1200,0.1335608422756195
1,1220,0.11086206240579485
1,1240,0.0947028269758448
1,1260,0.14288273993879558
1,1280,0.2923141993582249
1,1300,0.29918946921825407
1,1320,0.29234362542629244
1,1340,0.3016121879220009
1,1360,0.2997573152184486
1,1380,0.3087099134922028
1,1400,0.30356628373265265
1,1420,0.3140542723238468
1,1440,0.29169937819242475
1,1460,0.29278117045760155
1,1480,0.28470851480960846
1,1500,0.3192127913236618
1,1520,0.2962220676243305
1,1540,0.2793833456933498
1,1560,0.2715341366827488
1,1580,0.28872607499361036
1,1600,0.2697333969175816
1,1620,0.27102278992533685
1,1640,0.25845911130309107
1,1660,0.2842130146920681
1,1680,0.2804626002907753
1,1700,0.24315859228372574
1,1720,0.27714812755584717
1,1740,0.25958531722426414
1,1760,0.22035864554345608
1,1780,0.1926097773015499
1,1800,0.13242516871541737
1,1820,0.10129565412644297
1,1840,0.11570961847901344
1,1860,0.17244881959632039
1,1880,0.08718013130128384
1,1900,0.09630040514748543
1,1920,0.10884288365487009
1,1940,0.13677697330713273
1,1960,0.10650370949879288
1,1980,0.13538002036511898
1,2000,0.09979621870443225
1,2020,0.11406291844323277
1,2040,0.15344568896107375
1,2060,0.12596837487071752
1,2080,0.10737894643098116
1,2100,0.10088711800053715
1,2120,0.1684422953054309
1,2140,0.12494680508971215
1,2160,0.09032677724026143
1,2180,0.102532828040421
1,2200,0.12397998048691079
1,2220,0.09762876080349088
1,2240,0.11176381340483203
1,2260,0.11518562333658337
1,2280,0.14184895581565798
1,2300,0.11072547151707113
1,2320,0.09537113648839295
1,2340,0.09139734674245119
1,2360,0.1464104436337948
1,2380,0.2127121824771166
1,2400,0.16742608286440372
1,2420,0.10300274444743991
1,2440,0.10327871441841126
1,2460,0.1344723854213953
1,2480,0.1041468899231404
1,2500,0.12788205612450837
1,2520,0.1151713652536273
1,2540,0.1421007640659809
1,2560,0.09845988880842924
1,2580,0.16594941075891256
1,2600,0.1443985916674137
1,2620,0.1683764500543475
1,2640,0.12770887250080704
